address,avg_chads,most_common_chadvolution,opt_in?,whitelists,latest_snapshot_chads,latest_snapshot_chadvolution,all_chads_snaphsots,all_chadvolution_snapshots
0xf1c1cdf8a84a5e042eb2213623adaec37fe21eb6,1955060.6295965617,CHAD MACHINA,Yes,3,1954588.257314653,CHAD MACHINA,[1915658.5884287425, 1923449.8123286571, 1930700.7817976684, 1935554.361500881, 1939124.5907804172, 1932127.2561389862, 1933939.9320607032, 1950221.0280916588, 1954322.3248257674, 1955125.618766136, 1962374.1916857262, 1995058.5666299954, 1989105.904474569, 1989193.3457498774, 1988856.4746805981, 1985545.5882058826, 1956144.7092771903, 1954588.257314653],['CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA', 'CHAD MACHINA']
0x694890a2e3f686c37f4a8a382dae232cd5408d20,299895.26904174034,THETA CHAD,Yes,1,323524.85281455866,THETA CHAD,[288080.4771553311, 288080.4771553311, 288080.47715533123, 288080.4771553311, 288080.4771553311, 288080.4771553311, 288080.4771553311, 288080.4771553311, 288080.4771553311, 288080.4771553311, 288080.47715533123, 288080.4771553311, 323524.85281455866, 323524.85281455866, 323524.85281455866, 323524.85281455866, 323524.85281455866, 323524.85281455866],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD']
0x809070d66ea9e3216e62a7c385f7c6c27f3ee1c8,295119.7403745238,THETA CHAD,No,0,295119.7403745238,THETA CHAD,[295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238, 295119.7403745238],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD']
0x9b269141e3b2924e4fec66351607981638c0f30f,293719.39441179513,THETA CHAD,Yes,1,293719.39441179513,THETA CHAD,[293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513, 293719.39441179513],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD']
0x4a63cb3f114b7fc54d0c705821f48ea75a417f3b,289113.6473427626,THETA CHAD,Yes,1,289113.6473427626,THETA CHAD,[289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626, 289113.6473427626],['GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD']
0x0d3f7f5f418c0044aadf8f64aeb4de91e1576bc5,181009.79425636784,THETA CHAD,Yes,0,0,VIRGIN,[321774.2087831474, 321774.2087831474, 321774.2087831474, 321774.2087831474, 300154.2087831474, 300154.2087831474, 300154.2087831474, 300154.2087831474, 300154.2087831474, 300154.2087831474, 170154.2087831474],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD']
0x42f5dc2c03427da6b28bb63d7c50ff0dcb358558,125757.71169107157,THETA CHAD,Yes,0,49510.67772609907,SUPER CHAD,[294510.67772609903, 294510.67772609903, 294510.67772609903, 294510.67772609903, 294510.67772609903, 294510.67772609903, 199510.67772609906, 49510.67772609907, 49510.67772609907, 49510.67772609907, 49510.67772609907, 49510.67772609907, 49510.67772609907],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x6c83d536960d72a15d85fe0373ca202d131a39ac,280049.8853413257,GIGA CHAD,Yes,1,280279.6430774166,THETA CHAD,[279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 280068.01249676803, 280068.01249676803, 280215.6249954941, 280279.6430774166, 280279.6430774166],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD']
0x284508b15d5e942394e74e117c67d351673b72f9,279999.0,GIGA CHAD,Yes,1,279999.0,GIGA CHAD,[279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x1d419a09393dd74813d9c29fd534f2901778be44,279999.0,GIGA CHAD,Yes,1,279999.0,GIGA CHAD,[279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'THETA CHAD', 'GIGA CHAD']
0xc61212a2b765fb5ee142b02d50449d483c9c9490,277113.0382130249,GIGA CHAD,Yes,1,277113.0382130249,GIGA CHAD,[277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249, 277113.0382130249],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xdb23899c71ca7a8647cc649d73188804593ff4b7,274051.4944109388,GIGA CHAD,Yes,1,273909.7230218058,GIGA CHAD,[262225.90191752237, 264564.25384383363, 266740.4611564832, 268197.14852605487, 269268.668561985, 267168.5837552819, 267712.6156413852, 272599.00226760673, 273829.90966312913, 274070.9993759885, 276246.48742090486, 286055.9309811188, 284269.37995953014, 284295.6233940897, 284194.5194951532, 283200.8350797902, 274376.8553352348, 273909.7230218058],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x829499d627a61e46541abaf5999f6ac493106734,269890.35444030626,GIGA CHAD,Yes,1,243334.63732969246,GIGA CHAD,[478337.5453207427, 486334.6373296922, 243334.63732969246, 243334.6373296923, 243334.6373296923, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246, 243334.63732969246],['THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x9b4052da2ba4f3adae8ac1f664547ade091ecf92,255555.55555555556,GIGA CHAD,Yes,1,220000.0,GIGA CHAD,[260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 260000.0, 220000.0, 220000.0],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xe9313e587dafc42ecb475b4e2df1e235258e8375,252166.9738872576,GIGA CHAD,Yes,1,251864.63170655945,GIGA CHAD,[226947.6722751817, 231934.4501078909, 236575.43774708683, 239681.97453568183, 241967.10206604013, 237488.4535602109, 238648.65794150202, 249069.3838534173, 251694.42144722052, 252208.5702467463, 256848.02397295547, 277767.67902866576, 273957.67381464463, 274013.6406587468, 273798.02611572435, 271678.891113211, 252860.83977915024, 251864.63170655945],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x986a5d908e0d97a5727936d209a749bcf0b6bbec,250000.0,GIGA CHAD,Yes,1,250000.0,GIGA CHAD,[250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xd40ae95119675b7ce40d8f072fd0c607c2f49710,250000.0,GIGA CHAD,Yes,1,250000.0,GIGA CHAD,[250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0, 250000.0],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xc79dff7a2a0e2adaa6f2d490f28dc0028bbebc93,243727.26521164028,GIGA CHAD,Yes,1,243727.26521164025,GIGA CHAD,[243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025, 243727.26521164025],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x01d95fe47b6737206075cd92db38cc32b58d5aff,239743.32115811022,GIGA CHAD,Yes,1,239743.32115811022,GIGA CHAD,[239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022, 239743.32115811022],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x3f2f5d6ab89818e6382567b022cc738f7acacc60,229389.40139855363,GIGA CHAD,No,0,229389.40139855372,GIGA CHAD,[229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372, 229389.40139855372],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xc1775f0adc030db61eeb1200207c314c221a3918,216057.84176460377,GIGA CHAD,No,0,215798.79357114268,GIGA CHAD,[194449.82627740578, 198722.52083088228, 202698.9407304572, 205360.63596976423, 207318.5439176417, 203481.21694625032, 204475.2854825198, 213403.81214658453, 215652.95662543946, 216093.48171982015, 220068.58735557907, 237992.64557827704, 234728.21530430566, 234776.16795790137, 234591.42840973477, 232775.7436355043, 216652.34930365774, 215798.79357114268],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x7532a9e3e9475337c8a907428e35932a20959fdf,215592.4970104141,GIGA CHAD,Yes,1,206511.21348018397,GIGA CHAD,[177202.6461521569, 209209.35503636414, 211534.45199483767, 213090.80159110585, 214235.63184785715, 211991.86547127183, 212573.1184044547, 217793.81710191516, 219108.9395283752, 219366.52388388696, 221690.8523644636, 232171.4289407836, 230262.64740039068, 230290.68633285805, 230182.6652052105, 216437.99585118657, 207010.30560015113, 206511.21348018397],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xbd9ce5c6f04664d8097b7ea3375abe09c489dae7,212888.79306411103,GIGA CHAD,Yes,1,181777.681953,GIGA CHAD,[251777.68195300002, 251777.68195300002, 251777.68195300002, 251777.68195300002, 251777.68195300002, 251777.68195300002, 251777.68195300002, 251777.68195300002, 181777.681953, 181777.681953, 181777.681953, 181777.681953, 181777.681953, 181777.681953, 181777.681953, 181777.681953, 181777.681953, 181777.681953],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x062f54ea45fc58cda7848bfd2dcf6091247ef709,211550.21509536004,GIGA CHAD,Yes,1,237993.99198228004,GIGA CHAD,[237993.99198228004, 237993.99198228004, 237993.99198228004, 237993.99198228004, 237993.99198228004, 237993.99198228004, 237993.99198228, 237993.99198228, 237993.99198228004, 237993.99198228004, 237993.99198228, 237993.99198228004, 237993.99198228, 237993.99198228, 237993.99198228004, 237993.99198228004],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xb8a6e71fa55b68b7618107832e5ff48949c85eea,209388.83333333334,GIGA CHAD,No,0,84383.00000000001,SUPER CHAD,[279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 279999.0, 249799.00000000003, 230799.00000000003, 222199.0, 222199.0, 214198.00000000003, 197948.0, 172448.00000000006, 144258.0, 144258.0, 112758.0, 93758.00000000004, 84383.00000000001],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'SUPER CHAD', 'SUPER CHAD']
0x6833338b84eadb845e4db8de6d9e4e378df3794b,207788.88888888888,GIGA CHAD,Yes,1,209799.99999999988,GIGA CHAD,[209999.99999999997, 209999.99999999997, 210000.0, 209999.99999999997, 209999.99999999997, 191999.99999999985, 191999.99999999997, 208999.99999999988, 208999.99999999988, 209799.99999999988, 209800.0, 209799.99999999988, 209799.99999999988, 209799.99999999988, 209800.0, 209800.0, 209799.99999999988, 209799.99999999988],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xd201ecbe85a32944464964a1e1c02f923e7c4dfe,196774.52522002067,GIGA CHAD,Yes,1,196774.52522002067,GIGA CHAD,[196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067, 196774.52522002067],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x470f1d931d21296a356f50ccc848a8050a3e7a06,194510.39355603931,GIGA CHAD,Yes,1,106655.90051353109,GIGA CHAD,[366843.9224426733, 368750.13245388115, 315524.16318003467, 258711.6457038729, 200585.14220229, 198873.16607163192, 199316.6574965272, 203300.00961762122, 184303.4377046484, 184499.9725457392, 186273.4169292904, 194270.01457930988, 106655.90051353109, 106655.90051353109, 106655.90051353109, 106655.90051353109, 106655.90051353109, 106655.90051353109],['THETA CHAD', 'THETA CHAD', 'THETA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x8ab3c762628e9fcfdf1fa642af8ffb005be29048,192790.2323038327,GIGA CHAD,Yes,1,196414.07337807067,GIGA CHAD,[163799.5037099284, 163799.5037099284, 196414.0733780707, 196414.07337807075, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067, 196414.07337807067],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x19b05ac395f29d81b205baef519bb108a00bbb91,190134.77582544496,GIGA CHAD,Yes,1,190134.77582544487,GIGA CHAD,[190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487, 190134.77582544487],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x1a36d7bac3ca3424fe2a2672bc9b35cd7f40e7e6,189999.9999999971,GIGA CHAD,No,0,189999.999999997,GIGA CHAD,[189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997, 189999.999999997],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x5e4747832599a4b955ee85821bb285e8132c99ae,186869.56376999995,GIGA CHAD,Yes,1,186869.56377,GIGA CHAD,[186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377, 186869.56377],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0xea415927951bc7f7f3148da53ec7f9e0866d512d,185704.4760293056,GIGA CHAD,No,0,185704.47602930557,GIGA CHAD,[185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557, 185704.47602930557],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,183524.67823318017,GIGA CHAD,Yes,1,219382.68045370645,GIGA CHAD,[198690.29556225738, 203056.16700544587, 207119.3027780592, 209839.0430006095, 211839.64807336745, 102108.70781899504, 102607.54036602471, 107087.9554828456, 108216.59644480117, 108437.65590583699, 110432.39972545236, 241945.1177238335, 238626.47329674137, 238675.22232590232, 238487.41470848286, 236641.5758785343, 220250.41164634656, 219382.68045370645],['GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD', 'GIGA CHAD']
